,sentence,score,label
2981,"and I said, ‘Perhaps, but how?’ and he said, ‘Get on my back.",-0.30000001192092896,0
2982,I’ll take you there.’,0.10000000149011612,1
2983,"We flew all night long, and next morning the fishermen were looking toward the sea, crying, ‘There is a poor little man drowning,’ and I knew it was you, because my heart told me so and I waved to you from the shore— I knew you also, put in Geppetto, and I wanted to go to you; but how could I.",0.0,1
2984,The sea was rough and the whitecaps overturned the boat.,-0.699999988079071,0
2985,"Then a Terrible Shark came up out of the sea and, as soon as he saw me in the water, swam quickly toward me, put out his tongue, and swallowed me as easily as if I had been a chocolate peppermint.",-0.4000000059604645,0
2986,And how long have you been shut away in here.,-0.6000000238418579,0
2987,"From that day to this, two long weary years—two years, my Pinocchio, which have been like two centuries.",-0.20000000298023224,0
2988,And how have you lived.,-0.10000000149011612,0
2989,Where did you find the candle.,0.0,1
2990,And the matches with which to light it—where did you get them.,0.10000000149011612,1
2991,"You must know that, in the storm which swamped my boat, a large ship also suffered the same fate.",-0.6000000238418579,0
2992,"The sailors were all saved, but the ship went right to the bottom of the sea, and the same Terrible Shark that swallowed me, swallowed most of it.",-0.5,0
2993,What.,0.0,1
2994,Swallowed a ship.,0.0,1
2995,asked Pinocchio in astonishment.,-0.10000000149011612,0
2996,At one gulp.,0.0,1
2997,"The only thing he spat out was the main-mast, for it stuck in his teeth.",-0.30000001192092896,0
2998,"To my own good luck, that ship was loaded with meat, preserved foods, crackers, bread, bottles of wine, raisins, cheese, coffee, sugar, wax candles, and boxes of matches.",0.10000000149011612,1
2999,"With all these blessings, I have been able to live happily on for two whole years, but now I am at the very last crumbs.",0.10000000149011612,1
3000,"Today there is nothing left in the cupboard, and this candle you see here is the last one I have.",-0.699999988079071,0
3001,And then.,-0.10000000149011612,0
3002,"And then, my dear, we’ll find ourselves in darkness.",-0.6000000238418579,0
3003,"Then, my dear Father, said Pinocchio, there is no time to lose.",-0.10000000149011612,0
3004,We must try to escape.,0.0,1
3005,Escape.,0.10000000149011612,1
3006,How.,0.0,1
3007,We can run out of the Shark’s mouth and dive into the sea.,0.5,2
3008,"You speak well, but I cannot swim, my dear Pinocchio.",-0.5,0
3009,Why should that matter.,-0.6000000238418579,0
3010,"You can climb on my shoulders and I, who am a fine swimmer, will carry you safely to the shore.",0.8000000119209291,2
3011,"Dreams, my boy.",0.0,1
3012,"answered Geppetto, shaking his head and smiling sadly.",-0.5,0
3013,"Do you think it possible for a Marionette, a yard high, to have the strength to carry me on his shoulders and swim.",-0.10000000149011612,0
3014,Try it and see.,0.30000001192092896,2
3015,"And in any case, if it is written that we must die, we shall at least die together.",-0.4000000059604645,0
3016,"Not adding another word, Pinocchio took the candle in his hand and going ahead to light the way, he said to his father: Follow me and have no fear.",0.30000001192092896,2
3017,They walked a long distance through the stomach and the whole body of the Shark.,0.30000001192092896,2
3018,"When they reached the throat of the monster, they stopped for a while to wait for the right moment in which to make their escape.",-0.30000001192092896,0
3019,"I want you to know that the Shark, being very old and suffering from asthma and heart trouble, was obliged to sleep with his mouth open.",-0.5,0
3020,"Because of this, Pinocchio was able to catch a glimpse of the sky filled with stars, as he looked up through the open jaws of his new home.",0.6000000238418579,2
3021,"The time has come for us to escape, he whispered, turning to his father.",0.0,1
3022,The Shark is fast asleep.,0.20000000298023224,2
3023,The sea is calm and the night is as bright as day.,0.8999999761581421,2
3024,"Follow me closely, dear Father, and we shall soon be saved.",0.30000001192092896,2
3025,No sooner said than done.,-0.10000000149011612,0
3026,They climbed up the throat of the monster till they came to that immense open mouth.,0.4000000059604645,2
3027,"There they had to walk on tiptoes, for if they tickled the Shark’s long tongue he might awaken—and where would they be then.",-0.4000000059604645,0
3028,The tongue was so wide and so long that it looked like a country road.,-0.699999988079071,0
3029,"The two fugitives were just about to dive into the sea when the Shark sneezed very suddenly and, as he sneezed, he gave Pinocchio and Geppetto such a jolt that they found themselves thrown on their backs and dashed once more and very unceremoniously into the stomach of the monster.",-0.699999988079071,0
3030,"To make matters worse, the candle went out and father and son were left in the dark.",-0.8000000119209291,0
3031,And now.,-0.10000000149011612,0
3032,asked Pinocchio with a serious face.,0.0,1
3033,Now we are lost.,-0.699999988079071,0
3034,Why lost.,-0.4000000059604645,0
3035,"Give me your hand, dear Father, and be careful not to slip.",-0.30000001192092896,0
3036,Where will you take me.,-0.20000000298023224,0
3037,We must try again.,0.0,1
3038,Come with me and don’t be afraid.,0.20000000298023224,2
3039,"With these words Pinocchio took his father by the hand and, always walking on tiptoes, they climbed up the monster’s throat for a second time.",0.20000000298023224,2
3040,They then crossed the whole tongue and jumped over three rows of teeth.,-0.6000000238418579,0
3041,"But before they took the last great leap, the Marionette said to his father: Climb on my back and hold on tightly to my neck.",0.4000000059604645,2
3042,I’ll take care of everything else.,0.0,1
3043,"As soon as Geppetto was comfortably seated on his shoulders, Pinocchio, very sure of what he was doing, dived into the water and started to swim.",0.8000000119209291,2
3044,"The sea was like oil, the moon shone in all splendor, and the Shark continued to sleep so soundly that not even a cannon shot would have awakened him.",-0.20000000298023224,0
3045,"CHAPTER 36 Pinocchio finally ceases to be a Marionette and becomes a boy My dear Father, we are saved.",0.10000000149011612,1
3046,cried the Marionette.,-0.20000000298023224,0
3047,"All we have to do now is to get to the shore, and that is easy.",0.699999988079071,2
3048,"Without another word, he swam swiftly away in an effort to reach land as soon as possible.",0.20000000298023224,2
3049,All at once he noticed that Geppetto was shivering and shaking as if with a high fever.,-0.6000000238418579,0
3050,Was he shivering from fear or from cold.,-0.30000001192092896,0
3051,Who knows.,0.0,1
3052,Perhaps a little of both.,-0.10000000149011612,0
3053,"But Pinocchio, thinking his father was frightened, tried to comfort him by saying: Courage, Father.",-0.30000001192092896,0
3054,In a few moments we shall be safe on land.,0.699999988079071,2
3055,But where is that blessed shore.,0.30000001192092896,2
3056,"asked the little old man, more and more worried as he tried to pierce the faraway shadows.",-0.699999988079071,0
3057,Here I am searching on all sides and I see nothing but sea and sky.,-0.20000000298023224,0
3058,"I see the shore, said the Marionette.",0.0,1
3059,"Remember, Father, that I am like a cat.",0.20000000298023224,2
3060,I see better at night than by day.,0.5,2
3061,"Poor Pinocchio pretended to be peaceful and contented, but he was far from that.",-0.6000000238418579,0
3062,"He was beginning to feel discouraged, his strength was leaving him, and his breathing was becoming more and more labored.",-0.5,0
3063,"He felt he could not go on much longer, and the shore was still far away.",-0.699999988079071,0
3064,He swam a few more strokes.,-0.10000000149011612,0
3065,"Then he turned to Geppetto and cried out weakly: Help me, Father.",-0.20000000298023224,0
3066,"Help, for I am dying.",-0.5,0
3067,Father and son were really about to drown when they heard a voice like a guitar out of tune call from the sea: What is the trouble.,-0.5,0
3068,It is I and my poor father.,-0.10000000149011612,0
3069,I know the voice.,0.0,1
3070,You are Pinocchio.,-0.10000000149011612,0
3071,Exactly.,0.4000000059604645,2
3072,And you.,0.0,1
3073,"I am the Tunny, your companion in the Shark’s stomach.",0.0,1
3074,And how did you escape.,-0.10000000149011612,0
3075,I imitated your example.,0.0,1
3076,"You are the one who showed me the way and after you went, I followed.",0.0,1
3077,"Tunny, you arrived at the right moment.",0.6000000238418579,2
3078,"I implore you, for the love you bear your children, the little Tunnies, to help us, or we are lost.",0.699999988079071,2
3079,With great pleasure indeed.,0.8999999761581421,2
3080,"Hang onto my tail, both of you, and let me lead you.",0.0,1
3081,In a twinkling you will be safe on land.,0.5,2
3082,"Geppetto and Pinocchio, as you can easily imagine, did not refuse the invitation; indeed, instead of hanging onto the tail, they thought it better to climb on the Tunny’s back.",-0.20000000298023224,0
3083,Are we too heavy.,-0.6000000238418579,0
3084,asked Pinocchio.,-0.10000000149011612,0
3085,Heavy.,0.0,1
3086,Not in the least.,-0.30000001192092896,0
3087,"You are as light as sea-shells, answered the Tunny, who was as large as a two-year-old horse.",0.10000000149011612,1
3088,"As soon as they reached the shore, Pinocchio was the first to jump to the ground to help his old father.",0.6000000238418579,2
3089,"Then he turned to the fish and said to him: Dear friend, you have saved my father, and I have not enough words with which to thank you.",0.5,2
3090,Allow me to embrace you as a sign of my eternal gratitude.,0.8999999761581421,2
3091,The Tunny stuck his nose out of the water and Pinocchio knelt on the sand and kissed him most affectionately on his cheek.,-0.4000000059604645,0
3092,"At this warm greeting, the poor Tunny, who was not used to such tenderness, wept like a child.",-0.30000001192092896,0
3093,"He felt so embarrassed and ashamed that he turned quickly, plunged into the sea, and disappeared.",-0.8000000119209291,0
3094,In the meantime day had dawned.,0.0,1
3095,"Pinocchio offered his arm to Geppetto, who was so weak he could hardly stand, and said to him: Lean on my arm, dear Father, and let us go.",-0.4000000059604645,0
3096,"We will walk very, very slowly, and if we feel tired we can rest by the wayside.",0.4000000059604645,2
